"participant","language","musical_practice","key_resp.corr","key_resp.rt","trials","audio1","audio2","Age","Sex","Language"
"61519988b1ae1bd33e03675a","French","n",1,4.1885,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.247,9,"stimuli/B4.wav","stimuli/B4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.0696,8,"stimuli/Bb4.wav","stimuli/C5.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.1633,16,"stimuli/G4.wav","stimuli/A4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.135,1,"stimuli/D4.wav","stimuli/F4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.1707,5,"stimuli/C4.wav","stimuli/F4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.2426,14,"stimuli/E4.wav","stimuli/B4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.0339,4,"stimuli/C5.wav","stimuli/Eb4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.1036,2,"stimuli/F4.wav","stimuli/Db4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.1152,13,"stimuli/F4.wav","stimuli/G4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.0801,11,"stimuli/C4.wav","stimuli/Ab4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,5.0515,19,"stimuli/Eb4.wav","stimuli/E4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.3571,12,"stimuli/A4.wav","stimuli/D4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.3236,6,"stimuli/G4.wav","stimuli/G4.wav","26","Male","French"
"61519988b1ae1bd33e03675a","French","n",1,4.5868,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","26","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,5.1739,1,"stimuli/D4.wav","stimuli/F4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,4.0666,9,"stimuli/B4.wav","stimuli/B4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,4.1717,12,"stimuli/A4.wav","stimuli/D4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,4.1419,13,"stimuli/F4.wav","stimuli/G4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.8929,14,"stimuli/E4.wav","stimuli/B4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.8243,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.9631,10,"stimuli/Db4.wav","stimuli/Ab4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,4.0674,11,"stimuli/C4.wav","stimuli/Ab4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.7294,6,"stimuli/G4.wav","stimuli/G4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.8386,0,"stimuli/A4.wav","stimuli/Bb4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.952,8,"stimuli/Bb4.wav","stimuli/C5.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.9113,7,"stimuli/Bb4.wav","stimuli/Db4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.825,2,"stimuli/F4.wav","stimuli/Db4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.9689,5,"stimuli/C4.wav","stimuli/F4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.701,18,"stimuli/C5.wav","stimuli/C5.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,3.9763,16,"stimuli/G4.wav","stimuli/A4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,4.0489,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,5.7416,19,"stimuli/Eb4.wav","stimuli/E4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,5.4323,17,"stimuli/C4.wav","stimuli/D4.wav","27","Male","French"
"615ff3d7e069a03fbcfd1525","French","y",1,5.1514,4,"stimuli/C5.wav","stimuli/Eb4.wav","27","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.598,10,"stimuli/Db4.wav","stimuli/Ab4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.8222,5,"stimuli/C4.wav","stimuli/F4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.2784,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.1851,11,"stimuli/C4.wav","stimuli/Ab4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.037,19,"stimuli/Eb4.wav","stimuli/E4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,3.9761,0,"stimuli/A4.wav","stimuli/Bb4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.3289,7,"stimuli/Bb4.wav","stimuli/Db4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.3405,17,"stimuli/C4.wav","stimuli/D4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.2753,2,"stimuli/F4.wav","stimuli/Db4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.0963,8,"stimuli/Bb4.wav","stimuli/C5.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,5.2207,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.0624,1,"stimuli/D4.wav","stimuli/F4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.1469,14,"stimuli/E4.wav","stimuli/B4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.0791,9,"stimuli/B4.wav","stimuli/B4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,3.8154,4,"stimuli/C5.wav","stimuli/Eb4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,3.9412,16,"stimuli/G4.wav","stimuli/A4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.0441,18,"stimuli/C5.wav","stimuli/C5.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,3.9393,12,"stimuli/A4.wav","stimuli/D4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,4.3105,6,"stimuli/G4.wav","stimuli/G4.wav","24","Male","French"
"6162b16d7c6f357e6837d263","French","n",1,3.9212,13,"stimuli/F4.wav","stimuli/G4.wav","24","Male","French"
"650d91711c0678166dad3304","French","n",1,5.2107,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.6841,8,"stimuli/Bb4.wav","stimuli/C5.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.6649,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,5.6306,17,"stimuli/C4.wav","stimuli/D4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,5.9647,16,"stimuli/G4.wav","stimuli/A4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,5.5655,13,"stimuli/F4.wav","stimuli/G4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,6.015,19,"stimuli/Eb4.wav","stimuli/E4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.4657,4,"stimuli/C5.wav","stimuli/Eb4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,6.6783,1,"stimuli/D4.wav","stimuli/F4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,5.6986,0,"stimuli/A4.wav","stimuli/Bb4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.6666,12,"stimuli/A4.wav","stimuli/D4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,5.9337,5,"stimuli/C4.wav","stimuli/F4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.796,11,"stimuli/C4.wav","stimuli/Ab4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.5335,2,"stimuli/F4.wav","stimuli/Db4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.7061,14,"stimuli/E4.wav","stimuli/B4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.4155,7,"stimuli/Bb4.wav","stimuli/Db4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.6148,9,"stimuli/B4.wav","stimuli/B4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.3148,6,"stimuli/G4.wav","stimuli/G4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,5.4535,10,"stimuli/Db4.wav","stimuli/Ab4.wav","31","Male","French"
"650d91711c0678166dad3304","French","n",1,4.7335,18,"stimuli/C5.wav","stimuli/C5.wav","31","Male","French"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,7.9025,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.0978,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,3.8541,9,"stimuli/B4.wav","stimuli/B4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.1324,6,"stimuli/G4.wav","stimuli/G4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.1017,13,"stimuli/F4.wav","stimuli/G4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.2145,0,"stimuli/A4.wav","stimuli/Bb4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.5279,10,"stimuli/Db4.wav","stimuli/Ab4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.2867,12,"stimuli/A4.wav","stimuli/D4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.1317,7,"stimuli/Bb4.wav","stimuli/Db4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.0315,16,"stimuli/G4.wav","stimuli/A4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,3.999,2,"stimuli/F4.wav","stimuli/Db4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.2643,19,"stimuli/Eb4.wav","stimuli/E4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.1488,18,"stimuli/C5.wav","stimuli/C5.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.067,14,"stimuli/E4.wav","stimuli/B4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,3.8777,4,"stimuli/C5.wav","stimuli/Eb4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,3.9824,1,"stimuli/D4.wav","stimuli/F4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,3.8737,17,"stimuli/C4.wav","stimuli/D4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.272,8,"stimuli/Bb4.wav","stimuli/C5.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,3.9152,11,"stimuli/C4.wav","stimuli/Ab4.wav","28","Female","Mandarin"
"65832aaf1752b219f8e8b78d","Mandrain","n",1,4.1657,5,"stimuli/C4.wav","stimuli/F4.wav","28","Female","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,5.4283,1,"stimuli/D4.wav","stimuli/F4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.5698,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.5645,17,"stimuli/C4.wav","stimuli/D4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,5.0219,4,"stimuli/C5.wav","stimuli/Eb4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.6564,11,"stimuli/C4.wav","stimuli/Ab4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.6457,14,"stimuli/E4.wav","stimuli/B4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.4437,5,"stimuli/C4.wav","stimuli/F4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.5179,7,"stimuli/Bb4.wav","stimuli/Db4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.6655,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.555,10,"stimuli/Db4.wav","stimuli/Ab4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.6477,9,"stimuli/B4.wav","stimuli/B4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.5384,6,"stimuli/G4.wav","stimuli/G4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.4122,13,"stimuli/F4.wav","stimuli/G4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.8203,18,"stimuli/C5.wav","stimuli/C5.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.9969,0,"stimuli/A4.wav","stimuli/Bb4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.7109,12,"stimuli/A4.wav","stimuli/D4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.8131,16,"stimuli/G4.wav","stimuli/A4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.5009,8,"stimuli/Bb4.wav","stimuli/C5.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.89,19,"stimuli/Eb4.wav","stimuli/E4.wav","23","Male","Mandarin"
"65c783e5704051956c8ff924","Mandarin","n",1,4.9075,2,"stimuli/F4.wav","stimuli/Db4.wav","23","Male","Mandarin"
"6605c26803e0ed0bb5cdd951","english","y",1,4.3546,19,"stimuli/Eb4.wav","stimuli/E4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,4.3199,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,4.4171,14,"stimuli/E4.wav","stimuli/B4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,4.2479,10,"stimuli/Db4.wav","stimuli/Ab4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,4.4477,4,"stimuli/C5.wav","stimuli/Eb4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,4.0969,8,"stimuli/Bb4.wav","stimuli/C5.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,4.38,16,"stimuli/G4.wav","stimuli/A4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.781,18,"stimuli/C5.wav","stimuli/C5.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.9162,17,"stimuli/C4.wav","stimuli/D4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,4.0826,2,"stimuli/F4.wav","stimuli/Db4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.9456,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.9664,5,"stimuli/C4.wav","stimuli/F4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.9951,13,"stimuli/F4.wav","stimuli/G4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.8953,7,"stimuli/Bb4.wav","stimuli/Db4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.9804,9,"stimuli/B4.wav","stimuli/B4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.9002,0,"stimuli/A4.wav","stimuli/Bb4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,4.1305,11,"stimuli/C4.wav","stimuli/Ab4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,4.2634,12,"stimuli/A4.wav","stimuli/D4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.9971,1,"stimuli/D4.wav","stimuli/F4.wav","50","Female","French"
"6605c26803e0ed0bb5cdd951","english","y",1,3.8189,6,"stimuli/G4.wav","stimuli/G4.wav","50","Female","French"
"6632b1d90cca8a76c401b53e","French","y",1,5.1427,19,"stimuli/Eb4.wav","stimuli/E4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,5.1227,9,"stimuli/B4.wav","stimuli/B4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,81.7029,16,"stimuli/G4.wav","stimuli/A4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,21.2969,2,"stimuli/F4.wav","stimuli/Db4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,4.6272,5,"stimuli/C4.wav","stimuli/F4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,14.8695,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,16.8949,4,"stimuli/C5.wav","stimuli/Eb4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,23.8702,12,"stimuli/A4.wav","stimuli/D4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,50.2159,1,"stimuli/D4.wav","stimuli/F4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,28.803,14,"stimuli/E4.wav","stimuli/B4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,43.6901,18,"stimuli/C5.wav","stimuli/C5.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,19.48,6,"stimuli/G4.wav","stimuli/G4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,111.9573,0,"stimuli/A4.wav","stimuli/Bb4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,17.6829,8,"stimuli/Bb4.wav","stimuli/C5.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,46.4441,10,"stimuli/Db4.wav","stimuli/Ab4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,45.7917,13,"stimuli/F4.wav","stimuli/G4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,8.6677,7,"stimuli/Bb4.wav","stimuli/Db4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,64.6037,11,"stimuli/C4.wav","stimuli/Ab4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,4.8834,17,"stimuli/C4.wav","stimuli/D4.wav","24","Male","French"
"6632b1d90cca8a76c401b53e","French","y",1,2.26,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","24","Male","French"
"663932fbad731041c66eb85d","French","n",1,4.8496,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3004,14,"stimuli/E4.wav","stimuli/B4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.4189,12,"stimuli/A4.wav","stimuli/D4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.1366,8,"stimuli/Bb4.wav","stimuli/C5.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3172,13,"stimuli/F4.wav","stimuli/G4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.1681,16,"stimuli/G4.wav","stimuli/A4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3621,19,"stimuli/Eb4.wav","stimuli/E4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3519,4,"stimuli/C5.wav","stimuli/Eb4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.2164,5,"stimuli/C4.wav","stimuli/F4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.4827,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.4359,18,"stimuli/C5.wav","stimuli/C5.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3784,17,"stimuli/C4.wav","stimuli/D4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.409,6,"stimuli/G4.wav","stimuli/G4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3881,10,"stimuli/Db4.wav","stimuli/Ab4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.4461,2,"stimuli/F4.wav","stimuli/Db4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3348,0,"stimuli/A4.wav","stimuli/Bb4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.5908,9,"stimuli/B4.wav","stimuli/B4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3844,1,"stimuli/D4.wav","stimuli/F4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3795,11,"stimuli/C4.wav","stimuli/Ab4.wav","44","Female","French"
"663932fbad731041c66eb85d","French","n",1,4.3615,7,"stimuli/Bb4.wav","stimuli/Db4.wav","44","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,7.5086,19,"stimuli/Eb4.wav","stimuli/E4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,5.7349,13,"stimuli/F4.wav","stimuli/G4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,6.3512,9,"stimuli/B4.wav","stimuli/B4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.4545,2,"stimuli/F4.wav","stimuli/Db4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.2405,4,"stimuli/C5.wav","stimuli/Eb4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.0796,7,"stimuli/Bb4.wav","stimuli/Db4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,7.8285,0,"stimuli/A4.wav","stimuli/Bb4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.3379,11,"stimuli/C4.wav","stimuli/Ab4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,5.4193,8,"stimuli/Bb4.wav","stimuli/C5.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,3.973,1,"stimuli/D4.wav","stimuli/F4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.0885,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.223,12,"stimuli/A4.wav","stimuli/D4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,6.5654,17,"stimuli/C4.wav","stimuli/D4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.0568,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,6.567,14,"stimuli/E4.wav","stimuli/B4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.3061,10,"stimuli/Db4.wav","stimuli/Ab4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.1205,5,"stimuli/C4.wav","stimuli/F4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,5.1877,16,"stimuli/G4.wav","stimuli/A4.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.2216,18,"stimuli/C5.wav","stimuli/C5.wav","33","Female","French"
"664dede21a2c6cb5faf70da9","FRENCH, ENGLISH","y",1,4.3073,6,"stimuli/G4.wav","stimuli/G4.wav","33","Female","French"
"664f4729958d6a1fa6ab96de","French","y",1,4.3017,0,"stimuli/A4.wav","stimuli/Bb4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,4.2092,4,"stimuli/C5.wav","stimuli/Eb4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,4.4241,18,"stimuli/C5.wav","stimuli/C5.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,4.1392,15,"stimuli/Eb4.wav","stimuli/Bb4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.9398,5,"stimuli/C4.wav","stimuli/F4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.9711,2,"stimuli/F4.wav","stimuli/Db4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,4.0339,12,"stimuli/A4.wav","stimuli/D4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.909,19,"stimuli/Eb4.wav","stimuli/E4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.8391,10,"stimuli/Db4.wav","stimuli/Ab4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.7019,8,"stimuli/Bb4.wav","stimuli/C5.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,4.0108,3,"stimuli/Eb4.wav","stimuli/Eb4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.7592,17,"stimuli/C4.wav","stimuli/D4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.8016,11,"stimuli/C4.wav","stimuli/Ab4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,4.5001,13,"stimuli/F4.wav","stimuli/G4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.6945,7,"stimuli/Bb4.wav","stimuli/Db4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.8921,1,"stimuli/D4.wav","stimuli/F4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,4.1345,9,"stimuli/B4.wav","stimuli/B4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.9447,16,"stimuli/G4.wav","stimuli/A4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,4.8611,6,"stimuli/G4.wav","stimuli/G4.wav","26","Male","French"
"664f4729958d6a1fa6ab96de","French","y",1,3.8663,14,"stimuli/E4.wav","stimuli/B4.wav","26","Male","French"
